Id,CourseName,CourseDepartment,CourseNumber,CRN,Term,Year,Enrolled,Cap,Periods,FinalSchedule,Instructor,Credits,Section
18348,CLSK100,CLSK,100,1582,10,2013,12,15,T/7/TBA,,tba,1,02E
18349,CLSK100,CLSK,100,1584,10,2013,14,15,W/2/TBA,,sokol,1,03B
18350,CLSK100,CLSK,100,1585,10,2013,12,15,W/2/TBA,,redman,1,03C
18351,CLSK100,CLSK,100,1581,10,2013,10,15,T/7/TBA,,oleary2,1,02D
18352,CLSK100,CLSK,100,1583,10,2013,15,15,W/2/TBA,,brimberr,1,03A
18353,CLSK100,CLSK,100,1650,10,2013,7,12,T/7/DL119,,croft,1,02F
18354,CLSK100,CLSK,100,1591,10,2013,12,15,W/2/TBA,,loyd1,1,03F
18355,CLSK100,CLSK,100,1597,10,2013,12,15,W/3/TBA,,embry,1,04F
18356,CLSK100,CLSK,100,1594,10,2013,11,15,W/3/TBA,,sinclair,1,04C
18357,CLSK100,CLSK,100,1592,10,2013,12,15,W/3/TBA,,helliwel,1,04A
18358,CLSK100,CLSK,100,1596,10,2013,11,15,W/3/TBA,,redman,1,04E
18359,CLSK100,CLSK,100,1595,10,2013,11,15,W/3/TBA,,seddelme,1,04D
18360,CLSK100,CLSK,100,1593,10,2013,12,15,W/3/TBA,,shearer,1,04B
18361,CLSK100,CLSK,100,1590,10,2013,10,15,W/2/TBA,,loyd,1,03E
18362,CLSK100,CLSK,100,1602,10,2013,13,15,W/4/TBA,,sexton,1,05C
18363,CLSK100,CLSK,100,1601,10,2013,14,15,W/4/TBA,,oleary1,1,05B
18364,CLSK100,CLSK,100,1603,10,2013,13,15,W/4/TBA,,price,1,05D
18365,CLSK100,CLSK,100,1604,10,2013,14,15,W/4/TBA,,kassissi,1,05E
18366,CLSK100,CLSK,100,1600,10,2013,13,15,W/4/TBA,,lanke,1,05A
18367,CLSK100,CLSK,100,1631,10,2013,12,15,W/4/TBA,,hayesez,1,05G
18368,CLSK100,CLSK,100,1598,10,2013,13,15,W/3/TBA,,prevo,1,04G
18369,CLSK100,CLSK,100,1605,10,2013,15,15,W/4/TBA,,landesma,1,05F
18370,CLSK100,CLSK,100,1610,10,2013,13,15,W/5/TBA,,mlatta,1,06C
18371,CLSK100,CLSK,100,1609,10,2013,13,15,W/5/TBA,,helliwe8,1,06B
18372,CLSK100,CLSK,100,1613,10,2013,10,15,W/6/TBA,,middleto,1,07A
18373,CLSK100,CLSK,100,1612,10,2013,10,15,W/5/TBA,,rhodeska,1,06E
18374,CLSK100,CLSK,100,1611,10,2013,12,15,W/5/TBA,,tba,1,06D
18375,CLSK100,CLSK,100,1608,10,2013,14,15,W/5/TBA,,curley,1,06A
18376,CLSK100,CLSK,100,1615,10,2013,10,15,W/6/TBA,,trifone,1,07C
18377,CLSK100,CLSK,100,1614,10,2013,12,15,W/6/TBA,,shaw,1,07B
18378,CLSK100,CLSK,100,1616,10,2013,10,15,W/6/TBA,,tba,1,07D
18379,CLSK100,CLSK,100,1620,10,2013,11,15,F/3/TBA,,ewen,1,08B
18380,CLSK100,CLSK,100,1617,10,2013,11,15,W/6/TBA,,hoffmann,1,07E
18381,CLSK100,CLSK,100,1621,10,2013,12,15,F/3/TBA,,millerk,1,08C
18382,CLSK100,CLSK,100,1618,10,2013,10,15,W/6/TBA,,tba,1,07F
18383,CLSK100,CLSK,100,1623,10,2013,11,15,F/3/TBA,,gustafso,1,08E
18384,CLSK100,CLSK,100,1619,10,2013,13,15,F/3/TBA,,gustafdj,1,08A
18385,CLSK100,CLSK,100,1622,10,2013,11,15,F/3/TBA,,morriso1,1,08D
18386,CLSK100,CLSK,100,1625,10,2013,12,15,F/4/TBA,,forbes,1,09A
18387,CLSK100,CLSK,100,1626,10,2013,11,15,F/4/TBA,,degrange,1,09B
18388,CLSK100,CLSK,100,1630,10,2013,7,15,F/4/TBA,,hayesez,1,09F
18389,CLSK100,CLSK,100,1628,10,2013,11,15,F/4/TBA,,helt,1,09D
18390,CLSK100,CLSK,100,1627,10,2013,12,15,F/4/TBA,,karras13,1,09C
18391,CLSK100,CLSK,100,1624,10,2013,11,15,F/3/TBA,,millert,1,08F
18392,CLSK100,CLSK,100,1659,10,2013,7,15,F/4/O205,,jordan,1,09G
18393,CLSK100,CLSK,100,1629,10,2013,11,15,F/4/M105,,mcnicho1,1,09E
18394,CSSE120,CSSE,120,1177,10,2013,27,24,MTR/3-4/O269,T at 1pm in O159,boutell,4,2
18395,CLSK121,CLSK,121,1553,10,2013,13,20,MTRF/4/DL119,M at 1pm in A220,hurdlik,4,2
18396,CSSE132,CSSE,132,1180,10,2013,0,0,TBA,,tba,4,1
18397,CSSE120,CSSE,120,1179,10,2013,23,24,MTR/9-10/O269,T at 1pm in O169,mutchler,4,4
18398,CLSK121,CLSK,121,1552,10,2013,14,22,MTRF/8/DL119,M at 1pm in A219,hunter,4,1
18399,CSSE120,CSSE,120,1178,10,2013,34,24,MTR/7-8/O269,T at 1pm in O167,mutchler,4,3
18400,CLSK121,CLSK,121,1554,10,2013,15,22,MTRF/6/DL119,M at 1pm in A220,hurdlik,4,3
18401,CSSE120,CSSE,120,1176,10,2013,27,24,MTR/1-2/O269,T at 1pm in O157,boutell,4,1
18402,CSSE221,CSSE,221,1654,10,2013,17,24,TRF/9-10/O169,T at 1pm in G315,defoe,4,2
18403,CSSE232,CSSE,232,1185,10,2013,21,24,MTRF/6/O231:W/7-8/O231,R at 1pm in E104,shilling,4,2
18404,CSSE232,CSSE,232,1184,10,2013,21,24,MTRF/5/O231:W/5-6/O231,R at 1pm in E104,shilling,4,1
18405,CSSE221,CSSE,221,1182,10,2013,18,24,MTR/9-10/M111,T at 1pm in G317,chenowet,4,1
18406,CSSE232,CSSE,232,1559,10,2013,15,24,MTRF/8/M103:W/4-5/M115,R at 1pm in O169,yoder,4,4
18407,CSSE232,CSSE,232,1186,10,2013,23,24,MTRF/3/M111:W/1-2/M111,R at 1pm in O167,taylormt,4,3
18408,CSSE220,CSSE,220,1181,10,2013,20,24,MTR/7-8/O169,T at 1pm in G313,defoe,4,1
18409,CSSE230,CSSE,230,1183,10,2013,26,24,MTR/6-7/O159,M at 6pm in O267,anderson,4,1
18410,CSSE241,CSSE,241,1187,10,2013,9,15,W/2-3/F230,,laxer,4,1
18411,CSSE290,CSSE,290,1188,10,2013,11,0,W/5-6/D219,,mutchler,2,1
18412,CSSE290,CSSE,290,1203,10,2013,16,20,TR/8-9/O157,W at 8am in M107,fisherds,2,2
18413,CSSE290,CSSE,290,1692,10,2013,1,1,W/5-6/D219,,mutchler,1,4
18414,CSSE290,CSSE,290,1489,10,2013,17,16,R/10/D219,,shilling,1,3
18415,CSSE332,CSSE,332,1656,10,2013,1,1,TBA/TBA/TBA,,defoe,4,1
18416,CSSE351,CSSE,351,1189,10,2013,25,25,MTRF/8/O267,,taylormt,4,1
18417,CSSE290,CSSE,290,1693,10,2013,1,1,W/5-6/D219,,mutchler,4,5
18418,CSSE372,CSSE,372,1194,10,2013,20,20,MTRF/1/M107,M at 1pm in O233,bohner,4,2
18419,CSSE371,CSSE,371,1190,10,2013,22,22,MTRF/7/M111,,chenowet,4,1
18420,CSSE473,CSSE,473,1198,10,2013,10,25,MTRF/3/G315,M at 6pm in O269,anderson,4,1
18421,CSSE372,CSSE,372,1193,10,2013,19,20,MTRF/2/M107,M at 1pm in O231,bohner,4,1
18422,CSSE371,CSSE,371,1191,10,2013,21,22,MTRF/8/M111,,chenowet,4,2
18423,CSSE413,CSSE,413,1197,10,2013,25,25,MTRF/5/O103,,wollowsk,4,1
18424,CSSE371,CSSE,371,1192,10,2013,17,20,MTRF/9/M115,,mohan,4,3
18425,CSSE473,CSSE,473,1199,10,2013,16,25,MTRF/4/G315,M at 6pm in O269,anderson,4,2
18426,CSSE477,CSSE,477,1200,10,2013,20,20,MTRF/6/M107,W at 1pm in O201,rupakhet,4,1
18427,CSSE491,CSSE,491,1518,10,2013,1,1,TBA,,mohan,4,2
18428,CSSE477,CSSE,477,1201,10,2013,16,20,MTRF/7/M107,W at 1pm in O201,rupakhet,4,2
18429,CSSE491,CSSE,491,1558,10,2013,1,1,TBA,,bohner,1,4
18430,CSSE490,CSSE,490,1202,10,2013,25,25,MTRF/7/G219,T at 6pm in O205,boutell,4,1
18431,CSSE491,CSSE,491,1512,10,2013,1,1,TBA,,anderson,4,1
18432,CSSE490,CSSE,490,1535,10,2013,1,1,TBA/TBA/TBA,,laxer,4,2
18433,CSSE491,CSSE,491,1534,10,2013,4,3,TBA,,mohan,4,3
18434,CSSE494,CSSE,494,1517,10,2013,0,1,TBA,,defoe,4,4
18435,CSSE494,CSSE,494,1516,10,2013,1,1,TBA,,wollowsk,4,3
18436,CSSE494,CSSE,494,1556,10,2013,1,1,TBA,,simoni,4,5
18437,CSSE494,CSSE,494,1514,10,2013,1,1,TBA,,eichholz,4,1
18438,CSSE497,CSSE,497,1205,10,2013,17,20,W/7-9/GM,,wollowsk,4,1
18439,CSSE497,CSSE,497,1491,10,2013,17,20,W/7-9/TBA,,mohan,4,3
18440,CSSE494,CSSE,494,1515,10,2013,2,1,TBA,,rupakhet,4,2
18441,CSSE497,CSSE,497,1490,10,2013,17,20,W/7-9/TBA,,wollowsk,4,2
18442,CSSE572,CSSE,572,1207,10,2013,0,0,TBA/TBA/TBA,,bohner,4,1
18443,ECE203,ECE,203,1130,10,2013,27,25,MTR/3/B105:F/1-3/B105,W at 1pm in D114,walter,4,1
18444,ECE130,ECE,130,1127,10,2013,34,32,MTRF/6/O267,W at 6pm in O201,song,4,1
18445,ECE203,ECE,203,1131,10,2013,25,25,MTR/4/B105:F/7-9/B105,W at 1pm in D115,walter,4,2
18446,ECE160,ECE,160,1129,10,2013,34,26,TF/3-4/O157,W at 8am in GM,berry123,2,2
18447,ECE160,ECE,160,1128,10,2013,33,26,MR/3-4/O157,W at 8am in GM,berry123,2,1
18448,CSSE598,CSSE,598,1745,10,2013,1,1,TBA/TBA/TBA,,bohner,4,1
18449,ECE204,ECE,204,1132,10,2013,24,30,MTR/1/D114:W/7-9/D114,M at 8am in D114,grigg,4,1
18450,ECE205,ECE,205,1133,10,2013,31,30,MTR/1/O101:M/8-10/C116,T at 8am in D114,throne,4,1
18451,ECE207,ECE,207,1136,10,2013,0,0,TBA,,tba,4,3
18452,ECE207,ECE,207,1137,10,2013,26,25,MTR/2/D115:W/4-6/D115,T at 8am in D115,wheeler,4,4
18453,ECE230,ECE,230,1140,10,2013,30,30,MTR/5/B105:F/4-6/B105,R at 8am in O101,mu,4,1
18454,ECE207,ECE,207,1138,10,2013,25,25,MTR/6/D115:W/7-9/D115,T at 8am in O267,rostamko,4,5
18455,ECE207,ECE,207,1135,10,2013,25,25,MTR/4/D115:M/8-10/D115,T at 8am in O259,doering,4,2
18456,ECE207,ECE,207,1139,10,2013,24,25,MTR/7/D115:F/7-9/D115,T at 8am in O269,rostamko,4,6
18457,ECE207,ECE,207,1134,10,2013,26,25,MTR/3/D115:F/1-3/D115,T at 8am in O257,doering,4,1
18458,ECE250,ECE,250,1141,10,2013,12,25,MTR/6/B105:F/4-6/B200,W at 8am in G310,hudson,4,1
18459,ECE250,ECE,250,1142,10,2013,28,25,MTR/7/B105:W/4-6/B200,W at 8am in G317,hudson,4,2
18460,ECE310,ECE,310,1147,10,2013,19,30,MTR/7/D114:R/1-3/B200,R at 8am in D114,black,4,1
18461,ECE300,ECE,300,1144,10,2013,17,30,MTR/2/O203-1:F/1-3/B200,R at 1pm in O267,simoni,4,1
18462,ECE332,ECE,332,1148,10,2013,19,30,MTRF/3/C115,T at 1pm in C115,mu,4,1
18463,ECE300,ECE,300,1145,10,2013,29,30,MTR/3/O203-1:F/7-9/B200,R at 1pm in O269,simoni,4,2
18464,ECE333,ECE,333,1149,10,2013,24,30,MTR/4/C116:R/8-10/B200,W at 1pm in C116,song,4,1
18465,ECE250,ECE,250,1143,10,2013,11,25,MTR/9/C115:W/7-9/B200,W at 8am in G315,herniter,4,3
18466,ECE340,ECE,340,1150,10,2013,21,30,MTRF/5/O269,W at 6pm in O205,voltmer,4,1
18467,ECE420,ECE,420,1157,10,2013,30,30,MTRF/7/O267,,throne,4,1
18468,ECE419,ECE,419,1156,10,2013,1,10,MTR/10/O167:TBA/TBA/LAB,M at 1pm in G310,siahmako,4,1
18469,ECE351,ECE,351,1153,10,2013,28,30,MTF/2/O157:M/8-10/B200,T at 6pm in D114,moore1,4,1
18470,ECE370,ECE,370,1155,10,2013,21,22,MTR/3/D114:W/1-3/D114,M at 1pm in D114,grigg,4,1
18471,ECE340,ECE,340,1151,10,2013,22,30,MTRF/6/O259,W at 6pm in O169,walter,4,2
18472,ECE362,ECE,362,1154,10,2013,0,0,TBA,,tba,3,1
18473,ECE342,ECE,342,1152,10,2013,9,30,MRF/7/O205:T/8-10/B200,M at 8am in C115,hoover,4,1
18474,ECE452,ECE,452,1158,10,2013,21,20,MTR/2/D114:F/1-3/D114,M at 1pm in C115,rostamko,4,1
18475,ECE460,ECE,460,1160,10,2013,22,30,W/7-9/M137,T at 8am in M137,moore1,3,2
18476,ECE460,ECE,460,1159,10,2013,24,30,W/7-9/M137,T at 8am in M137,berry123,3,1
18477,ECE497,ECE,497,1164,10,2013,13,20,MTR/2-3/B100,,herniter,4,2
18478,ECE470,ECE,470,1162,10,2013,11,20,MTR/5/D114:F/4-6/D114,M at 8am in D115,grigg,4,1
18479,ECE460,ECE,460,1161,10,2013,20,30,W/7-9/M137,T at 8am in M137,simoni,3,3
18480,ECE497,ECE,497,1163,10,2013,7,20,M/10/G308:TBA/TBA/TBA,,herniter,2,1
18481,ECE497,ECE,497,1165,10,2013,22,20,MTRF/5/D115,T at 6pm in D115,yoder,4,3
18482,ECE497,ECE,497,1513,10,2013,1,1,TBA,,hudson,4,5
18483,ECE497,ECE,497,1511,10,2013,1,1,TBA/TBA/TBA,,simoni,4,4
18484,ECE519,ECE,519,1167,10,2013,2,10,MTR/10/O167:TBA/TBA/LAB,M at 1pm in G310,siahmako,4,1
18485,ECE511,ECE,511,1166,10,2013,15,20,MTRF/8/D114,M at 6pm in D114,black,4,1
18486,ECE597,ECE,597,1169,10,2013,0,0,TBA,,tba,4,1
18487,ECE497,ECE,497,1531,10,2013,1,1,TBA/TBA/TBA,,wheeler,1,7
18488,ECE542,ECE,542,1168,10,2013,10,20,MTRF/7/C115,,wheeler,4,1
18489,ECE497,ECE,497,1519,10,2013,1,1,TBA/TBA/TBA,,wheeler,1,6
18490,ECE597,ECE,597,1653,10,2013,1,1,TBA/TBA/TBA,,hudson,4,3
18491,ECE597,ECE,597,1686,10,2013,1,1,TBA/TBA/TBA,,berry123,4,6
18492,ECE597,ECE,597,1669,10,2013,1,1,TBA/TBA/TBA,,doering,4,5
18493,ECE597,ECE,597,1716,10,2013,1,1,TBA/TBA/TBA,,hudson,4,8
18494,ECE597,ECE,597,1704,10,2013,1,1,TBA/TBA/TBA,,doering,4,7
18495,ECE597,ECE,597,1667,10,2013,2,1,TBA/TBA/TBA,,song,4,4
18496,ECE597,ECE,597,1530,10,2013,1,1,TBA/TBA/TBA,,wheeler,4,2
18497,ECE598,ECE,598,1721,10,2013,1,1,TBA,,wheeler,4,1
18498,EM101,EM,101,1103,10,2013,36,35,MR/3/O167,R at 8am in O267,phelpsem,2,1
18499,EM101,EM,101,1104,10,2013,34,35,TF/3/O167,R at 8am in O269,phelpsem,2,2
18500,EM104,EM,104,1122,10,2013,27,20,W/1-3/O257,W at 8am in O233,kershaw,2,2
18501,EM104,EM,104,1121,10,2013,21,20,M/7-9/O227,W at 8am in O231,aidoo,2,1
18502,EM104,EM,104,1316,10,2013,26,23,W/7-9/O267,W at 1pm in G310,jones5,2,5
18503,EM104,EM,104,1315,10,2013,26,23,W/4-6/O267,W at 1pm in O233,purdy,2,4
18504,EM104,EM,104,1314,10,2013,23,23,W/1-3/O267,W at 1pm in O231,purdy,2,3
18505,EM104,EM,104,1317,10,2013,26,23,W/1-3/O269,W at 1pm in G313,jones5,2,6
18506,EM104,EM,104,1318,10,2013,24,23,F/7-9/O269,W at 1pm in G315,jones5,2,7
18507,EM104,EM,104,1320,10,2013,24,23,W/1-3/O203,W at 1pm in O267,moseley,2,9
18508,EM104,EM,104,1321,10,2013,26,23,W/4-6/O203,W at 1pm in O269,moseley,2,10
18509,EM104,EM,104,1323,10,2013,25,23,W/4-6/O269,W at 1pm in G219,onyancha,2,12
18510,EM104,EM,104,1322,10,2013,25,23,W/7-9/O203,W at 1pm in O267:W at 1pm in O269,moseley,2,11
18511,EM104,EM,104,1324,10,2013,26,23,W/7-9/O269,W at 1pm in G221,onyancha,2,13
18512,EM104,EM,104,1319,10,2013,25,23,F/1-3/O269,W at 1pm in G317,jones5,2,8
18513,EM104,EM,104,1325,10,2013,25,23,W/1-3/O159,W at 1pm in O257,cunningh,2,14
18514,EM104,EM,104,1328,10,2013,23,23,W/7-9/O167,W at 1pm in O159,buckley,2,17
18515,EM104,EM,104,1326,10,2013,27,23,W/4-6/O159,W at 1pm in O259,cunningh,2,15
18516,EM202,EM,202,1124,10,2013,22,24,MTRF/6/O229,R at 8am in M115,lovellmd,4,2
18517,EM104,EM,104,1343,10,2013,24,23,W/7-9/O159,W at 1pm in O257:W at 1pm in O259,cunningh,2,18
18518,EM104,EM,104,1327,10,2013,24,23,W/4-6/O167,W at 1pm in O157,buckley,2,16
18519,EM121,EM,121,1329,10,2013,28,25,MTRF/1/O257,T at 1pm in O101,moseley,4,1
18520,EM202,EM,202,1123,10,2013,17,24,MTRF/5/O229,R at 8am in M111,lovellmd,4,1
18521,EM104,EM,104,1492,10,2013,22,20,W/7-9/M115,W at 1pm in M115,stamper1,2,19
18522,EM204,EM,204,1332,10,2013,14,24,MTRF/3/G219,W at 1pm in O169,fine,4,3
18523,EM204,EM,204,1331,10,2013,25,24,MTRF/4/O101,W at 1pm in O167,buckley,4,2
18524,EM204,EM,204,1337,10,2013,23,24,MTRF/4/O203,W at 1pm in M111,olson1,4,8
18525,EM204,EM,204,1333,10,2013,22,24,MTRF/4/G219,W at 1pm in O169,fine,4,4
18526,EM204,EM,204,1335,10,2013,16,24,MTRF/3/O103,W at 1pm in A220,waitel,4,6
18527,EM204,EM,204,1336,10,2013,23,24,MTRF/3/O203,W at 1pm in M107,olson1,4,7
18528,EM204,EM,204,1334,10,2013,25,24,MTRF/4/O103,W at 1pm in O101,bernala,4,5
18529,EM204,EM,204,1330,10,2013,23,24,MTRF/3/O101,W at 1pm in G222,onyancha,4,1
18530,EM406,EM,406,1339,10,2013,19,20,MTR/9/M107:F/4-6/C116,M at 6pm in O159,haan,4,2
18531,EMGT511,EMGT,511,1507,10,2013,21,30,TBA/TBA/TBA,,downing,1,1
18532,EM406,EM,406,1340,10,2013,23,20,MTR/5/O101:W/4-6/C116,M at 6pm in O101,kawano,4,3
18533,EM406,EM,406,1338,10,2013,18,20,MTR/8/M115:W/1-3/C116,M at 6pm in O157,haan,4,1
18534,EM502,EM,502,1341,10,2013,5,30,MTRF/3/M103,,burchett,4,1
18535,EMGT525,EMGT,525,1465,10,2013,15,30,W/1730-2100/O167,W at 6pm in O167,lagrange,4,1
18536,EMGT330,EMGT,330,1464,10,2013,30,30,MTRF/4/G317,,downing,4,1
18537,EMGT527,EMGT,527,1466,10,2013,7,30,M/1730-2100/INDPLS,,schumach,4,1
18538,EMGT531,EMGT,531,1700,10,2013,0,15,TBA/TBA/TBA,,tba,4,1
18539,EMGT533,EMGT,533,1469,10,2013,15,15,TF/5-6/O169,,schumach,4,1
18540,EMGT590,EMGT,590,1737,10,2013,1,1,TBA/TBA/TBA,,downing,1,2
18541,EMGT588,EMGT,588,1471,10,2013,6,30,W/1730-2100/INDPLS,,downing,4,1
18542,EMGT532,EMGT,532,1468,10,2013,15,15,T/1730-2100/O167,,masont,4,1
18543,EMGT597,EMGT,597,1473,10,2013,10,10,TF/8-9/M105,,li2,4,1
18544,EMGT527,EMGT,527,1467,10,2013,21,30,MR/5-6/O169,,schumach,4,2
18545,EMGT590,EMGT,590,1472,10,2013,6,30,TBA/TBA/TBA,,downing,4,1
18546,EMGT597,EMGT,597,1723,10,2013,1,1,TBA/TBA/TBA,,downing,4,3
18547,EMGT598,EMGT,598,1655,10,2013,2,1,TBA/TBA/TBA,,downing,4,1
18548,EP417,EP,417,1663,10,2013,0,1,TBA/TBA/TBA,,joenatha,4,1
18549,EP416,EP,416,1391,10,2013,2,20,MF/7/D112:TR/7-9/DL115,M at 1pm in G308,leisher&bunch&granieri,4,1
18550,EMGT598,EMGT,598,1661,10,2013,1,1,TBA/TBA/TBA,,christ,4,2
18551,EMGT597,EMGT,597,1684,10,2013,1,1,TBA/TBA/TBA,,downing,4,2
18552,EP411,EP,411,1386,10,2013,5,10,MTR/10/O167:TBA/TBA/LAB,M at 1pm in G310,siahmako&kirkpat2,4,1
18553,EP490,EP,490,1676,10,2013,1,1,TBA,,kirkpat2,1,1
18554,ES201,ES,201,1304,10,2013,25,25,MTRF/2/O101,M at 1pm in O267,luic,4,2
18555,EP511,EP,511,1387,10,2013,1,10,MTR/10/O167:TBA/TBA/LAB,M at 1pm in G310,siahmako&kirkpat2,4,1
18556,ES201,ES,201,1307,10,2013,15,25,MTRF/1/O267,M at 1pm in O269,mayhew,4,5
18557,ES201,ES,201,1306,10,2013,24,25,MTRF/2/O103,M at 1pm in O259,moorhead,4,4
18558,ES201,ES,201,1309,10,2013,25,25,MTRF/1/O259,M at 1pm in O201,livesay,4,7
18559,ES201,ES,201,1305,10,2013,22,25,MTRF/1/O103,M at 1pm in O257,moorhead,4,3
18560,ES201,ES,201,1308,10,2013,20,25,MTRF/2/O267,M at 1pm in O269,mayhew,4,6
18561,ES201,ES,201,1310,10,2013,24,25,MTRF/2/O259,M at 1pm in O205,rogge,4,8
18562,ES205,ES,205,1311,10,2013,14,26,MTR/4/O203-1:T/8-10/C116,R at 1pm in O257,layton,4,1
18563,ES203,ES,203,1172,10,2013,29,30,MTR/2/B105:W/4-6/B105,W at 8am in O259,hoover,4,3
18564,ES203,ES,203,1474,10,2013,29,30,MTR/5/C115:W/4-6/C115,W at 8am in O267,weiner,4,5
18565,ES203,ES,203,1175,10,2013,30,30,MTR/6/C115:W/7-9/C115,W at 8am in O269,weiner,4,6
18566,ES205,ES,205,1312,10,2013,19,26,MTR/5/O203-1:R/8-10/C116,R at 1pm in O259,layton,4,2
18567,ES203,ES,203,1171,10,2013,24,30,MTR/1/B105:W/1-3/B105,W at 8am in O257,hoover,4,2
18568,ES203,ES,203,1170,10,2013,27,30,MTR/4/C115:F/4-6/C115,W at 8am in G313,herniter,4,1
18569,GE111,GE,111,1451,10,2013,19,22,MTRF/2/A220,,heeter,4,1
18570,GRAD506,GRAD,506,1004,10,2013,61,58,TBA,,tba,1,0
18571,GE411,GE,411,1455,10,2013,6,22,MTRF/6/A220,,heeter,4,1
18572,GE311,GE,311,1454,10,2013,9,22,MTRF/5/A220,,mungerwa,4,1
18573,GE211,GE,211,1453,10,2013,22,22,MTRF/3/A219,,mungerwa,4,1
18574,GRAD505,GRAD,505,1003,10,2013,12,10,TBA,,tba,6,0
18575,ES205,ES,205,1313,10,2013,25,26,MT/3/C116:F/TBA/O259:R/1-3/C116,R at 1pm in O101,cunningh,4,3
18576,GE111,GE,111,1452,10,2013,20,22,MTRF/3/A220,,heeter,4,2
18577,GS221,GS,221,1504,10,2013,15,27,MTRF/9/A202,T at 8am in O169,martland,4,2
18578,GS221,GS,221,1503,10,2013,18,27,MTRF/8/A202,T at 8am in O167,martland,4,1
18579,GS223,GS,223,1402,10,2013,26,27,MTRF/8/CL119,W at 6pm in O259,smit,4,2
18580,GS285,GS,285,1403,10,2013,27,27,MTRF/1/A202,,clark,4,1
18581,GS285,GS,285,1404,10,2013,28,27,MTRF/2/A202,,clark,4,2
18582,GS223,GS,223,1401,10,2013,23,27,MTRF/7/CL119,W at 6pm in O257,smit,4,1
18583,GRAD507,GRAD,507,1005,10,2013,21,50,TBA,,tba,1,0
18584,GRAD508,GRAD,508,1006,10,2013,4,10,TBA,,tba,6,0
18585,GS399,GS,399,1406,10,2013,25,27,MTRF/4/O105,,williams,4,1
18586,GS496,GS,496,1500,10,2013,2,0,TBA/TBA/TBA,,casey1,2,1
18587,GS399,GS,399,1407,10,2013,13,15,TF/8-9/M105,,li2,4,2
18588,GS352,GS,352,1405,10,2013,16,27,MTRF/7/G315,M at 6pm in A202,kim1,4,1
18589,GS422,GS,422,1409,10,2013,27,27,MTRF/4/A202,,martland,4,1
18590,GS399,GS,399,1408,10,2013,14,15,TF/5-6/O169,,schumach,4,3
18591,GS399,GS,399,1502,10,2013,25,27,MTRF/4/CL119,,smit,4,4
18592,GS432,GS,432,1410,10,2013,25,27,MTRF/3/A202,,livingst,4,1
18593,IA101,IA,101,1411,10,2013,27,27,MTRF/5/B106,,hartner,4,1
18594,IA234,IA,234,1414,10,2013,26,27,MTRF/7/B106,,house,4,1
18595,IA148,IA,148,1413,10,2013,20,20,TF/7-8/O105,,letsinge,4,1
18596,IA101,IA,101,1412,10,2013,28,27,MTRF/6/B106,,hartner,4,2
18597,IA246,IA,246,1415,10,2013,26,27,MTRF/5/HH161,,turner,4,1
18598,IA332,IA,332,1416,10,2013,27,27,MTRF/3/B106,,gardner,4,1
18599,IA348,IA,348,1418,10,2013,56,70,TBA/TBA/TBA,,turner,1,1
18600,IA334,IA,334,1417,10,2013,25,27,MR/7-8/O105,,minster,4,1
18601,IA399,IA,399,1501,10,2013,26,27,MTRF/6/CL119,,utley,4,2
18602,IA499,IA,499,1649,10,2013,7,0,MTRF/5/A219,,minster,4,1
18603,IA453,IA,453,1421,10,2013,17,15,T/1730-2100/O167,,masont,4,1
18604,IA348,IA,348,1735,10,2013,1,1,TBA/TBA/TBA,,turner,2,2
18605,IA399,IA,399,1419,10,2013,12,27,MR/8-9/M105,,watt,4,1
18606,IA431,IA,431,1420,10,2013,21,27,MTRF/9/O267,,carvill,4,1
18607,MA111,MA,111,1641,10,2013,23,25,MTWRF/8/G317,R at 8am in G222,bryan,5,1
18608,JP111,JP,111,1457,10,2013,23,22,MTRF/2/A219,M at 6pm in O169,hirotani,4,2
18609,MA101,MA,101,1212,10,2013,29,25,MTWRF/10/G222,R at 8am in O233,rickert,2,2
18610,JP399,JP,399,1738,10,2013,1,1,TBA/TBA/TBA,,hirotani,4,1
18611,MA101,MA,101,1211,10,2013,21,25,MTWRF/9/G222,R at 8am in O231,rickert,2,1
18612,JP211,JP,211,1458,10,2013,14,22,MTRF/7/A220,R at 8am in A220,hirotani,4,1
18613,MA111,MA,111,1215,10,2013,25,28,MTRF/5/G219:W/4-5/G219,R at 8am in O157,holder1,5,02X
18614,JP111,JP,111,1456,10,2013,22,22,MTRF/1/A219,M at 6pm in O167,hirotani,4,1
18615,MA111,MA,111,1216,10,2013,19,28,MTRF/6/G219:W/6-7/G219,R at 8am in O159,holder1,5,03X
18616,MA111,MA,111,1217,10,2013,20,28,MTWRF/8/G221,R at 8am in O167,isaia,5,04X
18617,MA111,MA,111,1218,10,2013,19,28,MTWRF/9/G221,R at 8am in O169,isaia,5,05X
18618,MA111,MA,111,1222,10,2013,24,28,MTWRF/7/G222,R at 8am in G315,mcsweene,5,9
18619,MA111,MA,111,1599,10,2013,21,28,MTWRF/8/G310,R at 8am in G317,selby,5,10
18620,MA111,MA,111,1219,10,2013,27,28,MTWRF/1/G221,R at 8am in G219,shibberu,5,6
18621,MA111,MA,111,1220,10,2013,25,28,MTWRF/2/G221,R at 8am in G221,shibberu,5,7
18622,MA111,MA,111,1221,10,2013,21,28,MTWRF/6/G222,R at 8am in G313,mcsweene,5,8
